model,epochs,batch_size,latent_dims,learning_rates,fc_layers_sizes,loss,accuracy,loss_history,hr_score
baseline,200,32,32,0.01,"[128, 64, 32]",7.971519947052,0.013157894834876,"[9.42499828338623, 9.0897798538208, 8.789359092712402, 8.525982856750488, 8.301224708557129, 8.114017486572266, 7.951578140258789, 7.813269138336182, 7.6924872398376465, 7.608830451965332, 7.582502841949463, 7.538873195648193, 7.490494728088379, 7.440759658813477, 7.368747234344482, 7.300897121429443, 7.266628265380859, 7.264228343963623, 7.3268232345581055, 7.3346333503723145, 7.250097274780273, 7.208856582641602, 7.261316299438477, 7.494579315185547, 7.971519947052002]",0.042328042328042
baseline,200,32,32,0.1,"[512, 256, 128]",58.6619682312012,0,"[248.3184051513672, 61.940338134765625, 39.179439544677734, 38.45643615722656, 79.79173278808594, 51.6645622253418, 58.66196823120117]",0.031746031746032
baseline,200,32,32,0.1,"[256, 128, 64]",13.292218208313,0.013157894834876,"[15.463055610656738, 11.330672264099121, 14.530228614807129, 12.80843448638916, 13.292218208312988]",0.031746031746032
baseline,200,32,32,0.1,"[128, 64, 32]",15.6647787094116,0,"[12.876633644104004, 8.472269058227539, 9.260357856750488, 9.529535293579102, 15.664778709411621]",0.074074074074074
baseline,200,32,64,0.01,"[512, 256, 128]",7.82934665679932,0,"[13.270448684692383, 11.597515106201172, 10.293654441833496, 9.351763725280762, 8.653010368347168, 8.1996431350708, 7.951427459716797, 7.914825439453125, 7.814709186553955, 7.750683307647705, 7.777815341949463, 7.801794052124023, 7.829346656799316]",0.031746031746032
baseline,200,32,64,0.01,"[256, 128, 64]",7.54739952087402,0.013157894834876,"[11.192020416259766, 10.333637237548828, 9.586326599121094, 8.9888277053833, 8.525568962097168, 8.164451599121094, 7.903441429138184, 7.727774143218994, 7.600578784942627, 7.5435404777526855, 7.490841388702393, 7.476312637329102, 7.449070930480957, 7.42819356918335, 7.431370735168457, 7.476545810699463, 7.547399520874023]",0.042328042328042
baseline,200,32,64,0.01,"[128, 64, 32]",7.57851934432983,0.013157894834876,"[9.6915283203125, 9.255062103271484, 8.877154350280762, 8.550158500671387, 8.292015075683594, 8.110613822937012, 7.913557529449463, 7.743579864501953, 7.6084418296813965, 7.502237319946289, 7.434347152709961, 7.386765956878662, 7.3422136306762695, 7.3088178634643555, 7.285503387451172, 7.299846649169922, 7.294158935546875, 7.253942966461182, 7.220178604125977, 7.207054615020752, 7.203036785125732, 7.207015037536621, 7.288046360015869, 7.578519344329834]",0.026455026455027
baseline,200,32,64,0.1,"[512, 256, 128]",54.5543975830078,0.026315789669752,"[70.97148895263672, 83.51702117919922, 32.31217575073242, 68.54676055908203, 42.314414978027344, 54.55439758300781]",0.015873015873016
baseline,200,32,64,0.1,"[256, 128, 64]",43.5625381469727,0.013157894834876,"[29.917577743530273, 17.41490364074707, 20.12250328063965, 17.628877639770508, 43.562538146972656]",0.037037037037037
baseline,200,32,64,0.1,"[128, 64, 32]",12.0106859207153,0,"[8.744168281555176, 8.601728439331055, 10.553594589233398, 9.09561824798584, 12.010685920715332]",0.068783068783069
baseline,200,32,128,0.01,"[512, 256, 128]",7.97082614898682,0.013157894834876,"[14.267134666442871, 12.139019012451172, 10.474098205566406, 9.316920280456543, 8.586380004882812, 8.133034706115723, 7.946048259735107, 7.828592300415039, 7.8456220626831055, 7.930941104888916, 7.970826148986816]",0.047619047619048
baseline,200,32,128,0.01,"[256, 128, 64]",7.64023160934448,0.013157894834876,"[11.699973106384277, 10.612313270568848, 9.748619079589844, 9.08712387084961, 8.559908866882324, 8.187454223632812, 8.04478931427002, 7.8678975105285645, 7.73028564453125, 7.650855541229248, 7.620558738708496, 7.622602939605713, 7.642754077911377, 7.640231609344482]",0.015873015873016
baseline,200,32,128,0.01,"[128, 64, 32]",7.32623147964478,0.013157894834876,"[9.950953483581543, 9.3991117477417, 8.941572189331055, 8.566658020019531, 8.261773109436035, 8.0160493850708, 7.83035135269165, 7.69952392578125, 7.6554460525512695, 7.625274658203125, 7.564767837524414, 7.485271453857422, 7.458958625793457, 7.430141925811768, 7.4058966636657715, 7.389466285705566, 7.36883544921875, 7.335803985595703, 7.312152862548828, 7.369065761566162, 7.5291666984558105, 7.326231479644775]",0.031746031746032
baseline,200,32,128,0.1,"[512, 256, 128]",83.9165954589844,0.026315789669752,"[148.34329223632812, 173.6151123046875, 52.860252380371094, 76.93395233154297, 70.47772216796875, 83.91659545898438]",0.010582010582011
baseline,200,32,128,0.1,"[256, 128, 64]",24.9764404296875,0,"[16.464059829711914, 19.10535430908203, 20.717330932617188, 24.9764404296875]",0.042328042328042
baseline,200,32,128,0.1,"[128, 64, 32]",8.30140686035156,0.013157894834876,"[9.40263557434082, 9.050165176391602, 8.994403839111328, 8.940964698791504, 8.647865295410156, 8.297684669494629, 8.288593292236328, 9.935465812683105, 8.354310989379883, 8.301406860351562]",0.042328042328042
baseline,200,64,16,0.01,"[512, 256, 128]",8.40420246124268,0,"[11.81149959564209, 10.735786437988281, 9.544731140136719, 8.899518013000488, 8.427407264709473, 8.059666633605957, 7.805515289306641, 7.877077579498291, 7.696538925170898, 7.6214823722839355, 7.6310505867004395, 7.728991985321045, 8.404202461242676]",0.021164021164021
baseline,200,64,16,0.01,"[256, 128, 64]",8.2202730178833,0,"[10.13001537322998, 9.540316581726074, 9.030179977416992, 8.6246919631958, 8.442830085754395, 8.10063648223877, 7.822118759155273, 7.639749050140381, 7.522582054138184, 7.43408203125, 7.352197647094727, 7.385828971862793, 7.673709392547607, 8.2202730178833]",0.042328042328042
baseline,200,64,16,0.01,"[128, 64, 32]",8.0416898727417,0.013157894834876,"[9.096922874450684, 8.821067810058594, 8.562749862670898, 8.328763961791992, 8.13730525970459, 8.045697212219238, 7.946239948272705, 7.809604167938232, 7.6616530418396, 7.537817478179932, 7.4198784828186035, 7.376705646514893, 7.428249359130859, 7.681042194366455, 8.0416898727417]",0.037037037037037
baseline,200,64,16,0.1,"[512, 256, 128]",40.1711540222168,0.013157894834876,"[130.6517333984375, 83.5421371459961, 38.18574142456055, 26.1568546295166, 32.649375915527344, 36.02347183227539, 40.1711540222168]",0.058201058201058
baseline,200,64,16,0.1,"[256, 128, 64]",13.0834159851074,0.013157894834876,"[18.647932052612305, 11.041547775268555, 11.29079532623291, 19.501712799072266, 13.083415985107422]",0.037037037037037
baseline,200,64,16,0.1,"[128, 64, 32]",8.65876483917236,0,"[9.10599422454834, 7.998973846435547, 9.223673820495605, 8.603177070617676, 8.658764839172363]",0.037037037037037
baseline,200,64,32,0.01,"[512, 256, 128]",8.68547439575195,0,"[12.429865837097168, 11.108107566833496, 10.522085189819336, 9.18763542175293, 8.532872200012207, 8.16051959991455, 7.919757843017578, 7.763932228088379, 7.732769012451172, 7.756056785583496, 7.682908058166504, 7.725578784942627, 8.042491912841797, 8.685474395751953]",0.015873015873016
baseline,200,64,32,0.01,"[256, 128, 64]",8.50641822814941,0.013157894834876,"[10.581443786621094, 9.89428997039795, 9.392101287841797, 8.899561882019043, 8.461355209350586, 8.158452033996582, 7.917348861694336, 7.740830898284912, 7.701107501983643, 7.5973968505859375, 7.523190975189209, 7.779381275177002, 8.497512817382812, 8.506418228149414]",0.037037037037037
baseline,200,64,32,0.01,"[128, 64, 32]",7.96903848648071,0.013157894834876,"[9.392289161682129, 9.03674030303955, 8.708671569824219, 8.40524959564209, 8.141532897949219, 7.9335737228393555, 7.780066013336182, 7.670379638671875, 7.593232154846191, 7.445530891418457, 7.35129976272583, 7.319430828094482, 7.390408039093018, 7.557952880859375, 7.969038486480713]",0.021164021164021
baseline,200,64,32,0.1,"[512, 256, 128]",45.0801124572754,0.013157894834876,"[110.09544372558594, 89.7914047241211, 25.947660446166992, 32.2456169128418, 49.848812103271484, 45.08011245727539]",0.052910052910053
baseline,200,64,32,0.1,"[256, 128, 64]",17.7875366210937,0,"[23.4638729095459, 11.532468795776367, 13.81734561920166, 13.508763313293457, 17.78753662109375]",0.037037037037037
baseline,200,64,32,0.1,"[128, 64, 32]",9.67295074462891,0,"[12.069101333618164, 8.430877685546875, 11.4462308883667, 9.509799003601074, 9.672950744628906]",0.047619047619048
baseline,200,64,64,0.01,"[512, 256, 128]",8.85832977294922,0.013157894834876,"[13.172859191894531, 11.642106056213379, 10.219433784484863, 9.22217082977295, 8.499067306518555, 8.047002792358398, 7.801955223083496, 7.644105434417725, 7.6015801429748535, 7.633406162261963, 7.682447910308838, 8.858329772949219]",0.026455026455027
baseline,200,64,64,0.01,"[256, 128, 64]",8.31022167205811,0.013157894834876,"[11.134339332580566, 10.283924102783203, 9.619437217712402, 9.033271789550781, 8.545494079589844, 8.185362815856934, 7.897502899169922, 7.690548419952393, 7.548231601715088, 7.447293758392334, 7.462976455688477, 7.901486873626709, 8.310221672058105]",0.026455026455027
baseline,200,64,64,0.01,"[128, 64, 32]",8.18015384674072,0.013157894834876,"[9.732538223266602, 9.284427642822266, 8.869011878967285, 8.515592575073242, 8.278752326965332, 8.028129577636719, 7.823638916015625, 7.6484527587890625, 7.533529758453369, 7.4398722648620605, 7.38332986831665, 7.448612213134766, 7.739091396331787, 8.180153846740723]",0.015873015873016
baseline,200,64,64,0.1,"[512, 256, 128]",61.3529319763184,0.013157894834876,"[164.2725830078125, 151.1876220703125, 38.0919189453125, 52.60405349731445, 65.1577377319336, 61.35293197631836]",0.042328042328042
baseline,200,64,64,0.1,"[256, 128, 64]",14.8905973434448,0,"[11.585919380187988, 21.750049591064453, 12.926501274108887, 14.890597343444824]",0.026455026455027
baseline,200,64,64,0.1,"[128, 64, 32]",9.19022655487061,0,"[8.760677337646484, 8.696049690246582, 11.38468074798584, 9.1536283493042, 9.190226554870605]",0.015873015873016
baseline,200,64,128,0.01,"[512, 256, 128]",8.89738178253174,0.013157894834876,"[14.1510009765625, 12.16475772857666, 10.455609321594238, 9.337903022766113, 8.590879440307617, 8.179386138916016, 8.145011901855469, 7.890844821929932, 7.872564315795898, 7.887247085571289, 7.990640163421631, 8.897381782531738]",0.021164021164021
baseline,200,64,128,0.01,"[256, 128, 64]",8.32790946960449,0,"[11.651206970214844, 10.535014152526855, 9.645265579223633, 8.973686218261719, 8.519777297973633, 8.176405906677246, 7.8688459396362305, 7.693012237548828, 7.640695571899414, 7.881387233734131, 7.609670639038086, 7.590765476226807, 7.74306058883667, 8.102226257324219, 8.327909469604492]",0.031746031746032
baseline,200,64,128,0.01,"[128, 64, 32]",8.02194786071777,0,"[9.93991470336914, 9.368922233581543, 8.8939208984375, 8.497674942016602, 8.160801887512207, 7.874553680419922, 7.6653313636779785, 7.65936279296875, 7.609032154083252, 7.514077663421631, 7.399343967437744, 7.373140811920166, 7.4149699211120605, 7.585689544677734, 8.021947860717773]",0.015873015873016
baseline,200,64,128,0.1,"[512, 256, 128]",92.608268737793,0,"[94.1863784790039, 122.9885025024414, 53.57061767578125, 286.3096008300781, 69.64189147949219, 92.60826873779297]",0.052910052910053
baseline,200,64,128,0.1,"[256, 128, 64]",31.2058010101318,0.013157894834876,"[18.492748260498047, 23.132247924804688, 18.928712844848633, 31.205801010131836]",0.068783068783069
baseline,200,64,128,0.1,"[128, 64, 32]",10.593279838562,0,"[9.22984504699707, 8.915556907653809, 14.414118766784668, 9.615657806396484, 10.593279838562012]",0.037037037037037
baseline,200,128,16,0.01,"[512, 256, 128]",8.648118019104,0.013157894834876,"[11.788780212402344, 10.468717575073242, 9.574705123901367, 8.76047134399414, 8.246814727783203, 7.8869242668151855, 7.990156650543213, 8.937612533569336, 8.648118019104004]",0.042328042328042
baseline,200,128,16,0.01,"[256, 128, 64]",8.19051265716553,0.013157894834876,"[10.073554992675781, 9.44544792175293, 8.905858993530273, 8.568426132202148, 8.210957527160645, 7.868488311767578, 7.734267234802246, 7.901866912841797, 8.240826606750488, 8.190512657165527]",0.021164021164021
baseline,200,128,16,0.01,"[128, 64, 32]",8.49150466918945,0,"[9.067893981933594, 8.765380859375, 8.472064971923828, 8.216231346130371, 8.080903053283691, 7.981456756591797, 8.026241302490234, 8.017480850219727, 7.978870391845703, 7.901167392730713, 7.830837726593018, 7.719025611877441, 7.83766508102417, 8.12350082397461, 8.491504669189453]",0.042328042328042
baseline,200,128,16,0.1,"[512, 256, 128]",40.864387512207,0,"[47.22525405883789, 108.8893051147461, 34.886924743652344, 25.707609176635742, 54.22633743286133, 36.39314651489258, 40.86438751220703]",0.010582010582011
baseline,200,128,16,0.1,"[256, 128, 64]",14.2984390258789,0.013157894834876,"[20.350189208984375, 13.715644836425781, 11.429210662841797, 16.6285400390625, 13.60465145111084, 14.298439025878906]",0.037037037037037
baseline,200,128,16,0.1,"[128, 64, 32]",8.3323278427124,0,"[7.887777805328369, 7.777615070343018, 9.749412536621094, 8.263903617858887, 8.332327842712402]",0.010582010582011
baseline,200,128,32,0.01,"[512, 256, 128]",8.3067626953125,0.013157894834876,"[12.372753143310547, 10.949862480163574, 9.831951141357422, 8.993627548217773, 8.482522010803223, 8.073600769042969, 8.639602661132812, 8.65587329864502, 8.046167373657227, 7.736660480499268, 7.853565216064453, 7.798709392547607, 8.3067626953125]",0.026455026455027
baseline,200,128,32,0.01,"[256, 128, 64]",8.62581062316895,0.013157894834876,"[10.542463302612305, 9.799567222595215, 9.245909690856934, 8.768237113952637, 8.294583320617676, 7.965485572814941, 7.8061909675598145, 8.043909072875977, 8.741085052490234, 8.625810623168945]",0.058201058201058
baseline,200,128,32,0.01,"[128, 64, 32]",8.51677989959717,0.013157894834876,"[9.366332054138184, 9.005620002746582, 8.66491985321045, 8.363049507141113, 8.159566879272461, 8.023458480834961, 8.099787712097168, 8.436461448669434, 8.516779899597168]",0.015873015873016
baseline,200,128,32,0.1,"[512, 256, 128]",52.0489883422852,0.026315789669752,"[61.2625846862793, 140.1691436767578, 26.159807205200195, 32.63057327270508, 49.35454177856445, 52.048988342285156]",0.116402116402116
baseline,200,128,32,0.1,"[256, 128, 64]",12.0934181213379,0.013157894834876,"[12.890788078308105, 11.016777992248535, 11.43336296081543, 14.418421745300293, 12.09341812133789]",0.037037037037037
baseline,200,128,32,0.1,"[128, 64, 32]",12.2690029144287,0,"[7.963818073272705, 17.92239761352539, 8.415771484375, 12.269002914428711]",0.052910052910053
baseline,200,128,64,0.01,"[512, 256, 128]",8.93511581420898,0,"[13.113712310791016, 11.421125411987305, 10.082379341125488, 9.067423820495605, 8.395090103149414, 8.189369201660156, 9.407407760620117, 8.504064559936523, 7.928501129150391, 7.770397663116455, 7.942763328552246, 8.147993087768555, 8.935115814208984]",0.010582010582011
baseline,200,128,64,0.01,"[256, 128, 64]",8.7673921585083,0,"[11.107739448547363, 10.205001831054688, 9.431417465209961, 8.86448860168457, 8.506284713745117, 8.048151969909668, 7.918645858764648, 8.2420015335083, 8.177133560180664, 7.886451244354248, 7.7681732177734375, 7.519820213317871, 7.576229095458984, 7.946636199951172, 8.7673921585083]",0.021164021164021
baseline,200,128,64,0.01,"[128, 64, 32]",8.5670223236084,0.013157894834876,"[9.685225486755371, 9.245077133178711, 8.853187561035156, 8.494864463806152, 8.181427955627441, 7.957675457000732, 7.965506076812744, 8.356027603149414, 8.567022323608398]",0.037037037037037
baseline,200,128,64,0.1,"[512, 256, 128]",33.0524215698242,0,"[25.251296997070312, 123.3740005493164, 28.80143928527832, 33.05242156982422]",0.026455026455027
baseline,200,128,64,0.1,"[256, 128, 64]",18.185604095459,0,"[15.905993461608887, 19.112224578857422, 15.135774612426758, 15.875751495361328, 16.453330993652344, 18.185604095458984]",0.042328042328042
baseline,200,128,64,0.1,"[128, 64, 32]",9.5593376159668,0,"[8.698081016540527, 8.435518264770508, 21.090084075927734, 9.111335754394531, 9.559337615966797]",0.042328042328042
baseline,200,128,128,0.01,"[512, 256, 128]",8.33667659759522,0.013157894834876,"[14.095670700073242, 11.874917984008789, 10.307296752929688, 9.130558967590332, 8.416604995727539, 8.31897258758545, 8.67587661743164, 8.062252044677734, 8.036385536193848, 8.55100154876709, 8.059823989868164, 8.336676597595215]",0.026455026455027
baseline,200,128,128,0.01,"[256, 128, 64]",8.3371467590332,0.013157894834876,"[11.65339469909668, 10.475211143493652, 9.525459289550781, 8.862228393554688, 8.328235626220703, 7.9922194480896, 8.12826919555664, 8.324536323547363, 8.337146759033203]",0.005291005291005
baseline,200,128,128,0.01,"[128, 64, 32]",8.58616828918457,0,"[9.902304649353027, 9.32662296295166, 8.837881088256836, 8.415959358215332, 8.052964210510254, 7.787386417388916, 7.755289077758789, 8.190516471862793, 8.65465259552002, 8.58616828918457]",0.026455026455027
baseline,200,128,128,0.1,"[512, 256, 128]",93.6670837402344,0,"[60.84534454345703, 151.83534240722656, 39.74864959716797, 166.29249572753906, 58.1422119140625, 93.66708374023438]",0.010582010582011
baseline,200,128,128,0.1,"[256, 128, 64]",21.329122543335,0.013157894834876,"[12.74921989440918, 22.716859817504883, 13.280631065368652, 21.32912254333496]",0.037037037037037
baseline,200,128,128,0.1,"[128, 64, 32]",11.5567045211792,0,"[9.106742858886719, 36.1126823425293, 9.827463150024414, 11.5567045211792]",0.010582010582011
baseline,300,32,16,0.01,"[512, 256, 128]",7.83050680160522,0.013157894834876,"[12.021919250488281, 11.039326667785645, 10.070905685424805, 9.158166885375977, 8.521556854248047, 8.188977241516113, 7.932041168212891, 7.811124324798584, 7.762385368347168, 7.755995750427246, 7.7608208656311035, 7.7640299797058105, 7.830506801605225]",0.026455026455027
baseline,300,32,16,0.01,"[256, 128, 64]",7.76174592971802,0.013157894834876,"[10.200490951538086, 9.637378692626953, 9.15609359741211, 8.797679901123047, 8.476428031921387, 8.154461860656738, 7.92111349105835, 7.732702255249023, 7.593700885772705, 7.5038981437683105, 7.4323410987854, 7.382737159729004, 7.377414703369141, 7.347570419311523, 7.316380500793457, 7.3281683921813965, 7.4652323722839355, 7.761745929718018]",0.042328042328042
baseline,300,32,16,0.01,"[128, 64, 32]",7.24802923202515,0.013157894834876,"[9.10368537902832, 8.839420318603516, 8.598572731018066, 8.375991821289062, 8.184048652648926, 8.059747695922852, 7.92361307144165, 7.777507781982422, 7.641417026519775, 7.521178245544434, 7.449346542358398, 7.400903224945068, 7.342128753662109, 7.29185152053833, 7.248776912689209, 7.222092628479004, 7.211153507232666, 7.212856292724609, 7.23935079574585, 7.2480292320251465]",0.037037037037037
baseline,300,32,16,0.1,"[512, 256, 128]",39.409782409668,0,"[145.2464141845703, 103.70601654052734, 27.763574600219727, 29.898967742919922, 35.05223846435547, 39.40978240966797]",0.047619047619048
baseline,300,32,16,0.1,"[256, 128, 64]",14.8276271820068,0,"[30.5285701751709, 16.636140823364258, 11.700448036193848, 13.097926139831543, 14.07326602935791, 14.827627182006836]",0.037037037037037
baseline,300,32,16,0.1,"[128, 64, 32]",8.83509063720703,0.013157894834876,"[9.242237091064453, 8.068416595458984, 15.955824851989746, 8.693687438964844, 8.835090637207031]",0.052910052910053
baseline,300,32,32,0.01,"[512, 256, 128]",7.75548362731934,0,"[12.507134437561035, 11.150962829589844, 10.027872085571289, 9.205687522888184, 8.597496032714844, 8.186134338378906, 7.929169654846191, 7.777156829833984, 7.816450595855713, 7.705925464630127, 7.699871063232422, 7.722894191741943, 7.722172737121582, 7.755483627319336]",0.058201058201058
baseline,300,32,32,0.01,"[256, 128, 64]",7.53296852111816,0.013157894834876,"[10.600333213806152, 9.915178298950195, 9.363587379455566, 8.936568260192871, 8.564238548278809, 8.248403549194336, 7.9727373123168945, 7.782038688659668, 7.654393196105957, 7.5630202293396, 7.5236496925354, 7.5689311027526855, 7.523619174957275, 7.428539752960205, 7.3950276374816895, 7.390173435211182, 7.3761210441589355, 7.384670734405518, 7.483936309814453, 7.532968521118164]",0.010582010582011
baseline,300,32,32,0.01,"[128, 64, 32]",7.8737063407898,0,"[9.405097007751465, 9.079760551452637, 8.787917137145996, 8.531268119812012, 8.315024375915527, 8.135904312133789, 7.999563217163086, 7.883641242980957, 7.716419219970703, 7.590696811676025, 7.50326681137085, 7.431987762451172, 7.364812850952148, 7.339676856994629, 7.3640217781066895, 7.324328899383545, 7.271887302398682, 7.242611408233643, 7.211599349975586, 7.196341037750244, 7.172148704528809, 7.154171466827393, 7.161907196044922, 7.143558025360107, 7.1420979499816895, 7.234075546264648, 7.529799461364746, 7.873706340789795]",0.015873015873016
baseline,300,32,32,0.1,"[512, 256, 128]",61.062614440918,0,"[170.4051513671875, 103.6882553100586, 44.7326774597168, 42.460872650146484, 41.55575942993164, 48.6437873840332, 55.12532043457031, 61.06261444091797]",0.021164021164021
baseline,300,32,32,0.1,"[256, 128, 64]",16.0831871032715,0,"[42.131351470947266, 11.33901309967041, 26.906524658203125, 15.093416213989258, 16.083187103271484]",0.037037037037037
baseline,300,32,32,0.1,"[128, 64, 32]",9.1073637008667,0.026315789669752,"[8.540628433227539, 8.236824035644531, 11.535847663879395, 9.00235652923584, 9.1073637008667]",0.037037037037037
baseline,300,32,64,0.01,"[512, 256, 128]",7.86286449432373,0,"[13.191073417663574, 11.548834800720215, 10.197234153747559, 9.251757621765137, 8.618612289428711, 8.214449882507324, 7.969989776611328, 7.861752986907959, 7.844618797302246, 7.8023681640625, 7.826979637145996, 7.850534439086914, 7.8628644943237305]",0.031746031746032
baseline,300,32,64,0.01,"[256, 128, 64]",7.488440990448,0.013157894834876,"[11.147531509399414, 10.297901153564453, 9.602522850036621, 9.036365509033203, 8.587230682373047, 8.248202323913574, 8.002492904663086, 7.790309906005859, 7.651059627532959, 7.610729217529297, 7.571872234344482, 7.515336036682129, 7.476014137268066, 7.439235687255859, 7.5260701179504395, 7.582479476928711, 7.488440990447998]",0.042328042328042
baseline,300,32,64,0.01,"[128, 64, 32]",7.50142478942871,0.013157894834876,"[9.720048904418945, 9.290311813354492, 8.916644096374512, 8.595730781555176, 8.321459770202637, 8.089106559753418, 7.902306079864502, 7.753702163696289, 7.65146017074585, 7.63869047164917, 7.6998982429504395, 7.644247531890869, 7.535309791564941, 7.415828704833984, 7.359062671661377, 7.332887172698975, 7.3192057609558105, 7.299902439117432, 7.278619289398193, 7.263953685760498, 7.2662248611450195, 7.248213291168213, 7.257015705108643, 7.336389064788818, 7.501424789428711]",0.037037037037037
baseline,300,32,64,0.1,"[512, 256, 128]",85.3774642944336,0,"[224.61151123046875, 158.0963134765625, 59.822723388671875, 92.99697875976562, 54.61671829223633, 65.6581039428711, 76.77478790283203, 85.3774642944336]",0.08994708994709
baseline,300,32,64,0.1,"[256, 128, 64]",21.0144920349121,0,"[31.0118350982666, 14.096158981323242, 15.915283203125, 23.774173736572266, 21.01449203491211]",0.08994708994709
baseline,300,32,64,0.1,"[128, 64, 32]",9.36995887756348,0.013157894834876,"[8.763882637023926, 8.697049140930176, 20.037593841552734, 9.238863945007324, 9.369958877563477]",0.047619047619048
baseline,300,32,128,0.01,"[512, 256, 128]",7.9871392250061,0.026315789669752,"[14.182450294494629, 12.085840225219727, 10.603239059448242, 9.476101875305176, 8.69498062133789, 8.196125030517578, 7.941488265991211, 7.997320652008057, 7.998693466186523, 7.8788323402404785, 7.941318035125732, 7.978525161743164, 7.9871392250061035]",0.026455026455027
baseline,300,32,128,0.01,"[256, 128, 64]",7.39289045333862,0.013157894834876,"[11.6889009475708, 10.595017433166504, 9.7282133102417, 9.051609992980957, 8.531694412231445, 8.15391731262207, 7.8958048820495605, 7.741055965423584, 7.626683235168457, 7.574904441833496, 7.536848545074463, 7.521826267242432, 7.5361647605896, 7.5410847663879395, 7.494351863861084, 7.4909467697143555, 7.492629051208496, 7.4205322265625, 7.363485813140869, 7.339674472808838, 7.703916072845459, 7.435940265655518, 7.392890453338623]",0
baseline,300,32,128,0.01,"[128, 64, 32]",7.2980170249939,0.013157894834876,"[9.942667007446289, 9.378730773925781, 8.914103507995605, 8.532222747802734, 8.222553253173828, 7.969226837158203, 7.768685817718506, 7.646359920501709, 7.6324028968811035, 7.569543361663818, 7.492967128753662, 7.406070232391357, 7.380280494689941, 7.3642168045043945, 7.3450727462768555, 7.320730209350586, 7.2950663566589355, 7.2823357582092285, 7.32600736618042, 7.3150200843811035, 7.2980170249938965]",0.031746031746032
baseline,300,32,128,0.1,"[512, 256, 128]",79.577018737793,0,"[125.08686065673828, 142.47352600097656, 44.3271484375, 165.64044189453125, 67.3676528930664, 79.57701873779297]",0.074074074074074
baseline,300,32,128,0.1,"[256, 128, 64]",20.0845851898193,0,"[17.281362533569336, 21.475589752197266, 17.39385986328125, 20.084585189819336]",0.111111111111111
baseline,300,32,128,0.1,"[128, 64, 32]",10.4411954879761,0,"[10.298977851867676, 10.013875961303711, 26.873538970947266, 10.153119087219238, 10.441195487976074]",0.052910052910053
baseline,300,64,16,0.01,"[512, 256, 128]",7.87374544143677,0,"[11.884932518005371, 10.592306137084961, 9.688559532165527, 8.912569999694824, 8.36587905883789, 8.00754451751709, 7.8948822021484375, 8.174278259277344, 7.649987697601318, 7.566758632659912, 7.5799641609191895, 7.597438812255859, 7.873745441436768]",0.021164021164021
baseline,300,64,16,0.01,"[256, 128, 64]",8.16166210174561,0.013157894834876,"[10.127135276794434, 9.54261302947998, 9.043347358703613, 8.672358512878418, 8.504828453063965, 8.102194786071777, 7.838626384735107, 7.638371467590332, 7.510473251342773, 7.421945571899414, 7.344344139099121, 7.348764419555664, 7.616842746734619, 8.161662101745605]",0.037037037037037
baseline,300,64,16,0.01,"[128, 64, 32]",7.75491952896118,0,"[9.09679889678955, 8.828302383422852, 8.576608657836914, 8.334328651428223, 8.125954627990723, 7.969512939453125, 7.905632495880127, 7.832510471343994, 7.651361465454102, 7.4858293533325195, 7.3684892654418945, 7.310051441192627, 7.275959014892578, 7.3063836097717285, 7.4556565284729, 7.754919528961182]",0.021164021164021
baseline,300,64,16,0.1,"[512, 256, 128]",58.3003578186035,0,"[135.29769897460938, 134.44613647460938, 31.757421493530273, 31.177270889282227, 37.577579498291016, 43.688743591308594, 58.300357818603516]",0.047619047619048
baseline,300,64,16,0.1,"[256, 128, 64]",13.0517654418945,0.013157894834876,"[14.106149673461914, 12.728099822998047, 11.212128639221191, 21.135141372680664, 12.657012939453125, 13.051765441894531]",0.052910052910053
baseline,300,64,16,0.1,"[128, 64, 32]",8.259521484375,0.026315789669752,"[7.9495015144348145, 7.8321967124938965, 12.245820999145508, 8.207223892211914, 8.259521484375]",0.031746031746032
baseline,300,64,32,0.01,"[512, 256, 128]",8.47170257568359,0.013157894834876,"[12.361858367919922, 10.912874221801758, 9.811975479125977, 9.034794807434082, 8.423139572143555, 8.071795463562012, 7.797300815582275, 7.634502410888672, 7.5745673179626465, 7.571988582611084, 7.683025360107422, 8.72863483428955, 8.471702575683594]",0.005291005291005
baseline,300,64,32,0.01,"[256, 128, 64]",8.29470920562744,0,"[10.527645111083984, 9.772695541381836, 9.14554500579834, 8.64411735534668, 8.261908531188965, 7.9759297370910645, 7.758419513702393, 7.6064958572387695, 7.491429328918457, 7.416978359222412, 7.450331211090088, 7.925161361694336, 8.294709205627441]",0.026455026455027
baseline,300,64,32,0.01,"[128, 64, 32]",8.16388034820557,0.013157894834876,"[9.40096664428711, 9.069266319274902, 8.757493019104004, 8.465551376342773, 8.225918769836426, 8.063135147094727, 7.8800272941589355, 7.7310004234313965, 7.598447322845459, 7.490879058837891, 7.406551361083984, 7.364963054656982, 7.427379608154297, 7.684081077575684, 8.163880348205566]",0.021164021164021
baseline,300,64,32,0.1,"[512, 256, 128]",46.1957092285156,0,"[109.40660858154297, 133.09556579589844, 27.51368522644043, 33.03340530395508, 55.94216537475586, 46.195709228515625]",0.037037037037037
baseline,300,64,32,0.1,"[256, 128, 64]",14.1940793991089,0.026315789669752,"[15.355947494506836, 12.301945686340332, 12.785316467285156, 13.55389404296875, 14.194079399108887]",0.031746031746032
